patch_id,keypoints
21,"121.00,138.00;121.00,121.00"
16,"103.00,149.00;85.00,179.00;99.00,175.00"
22,"139.00,150.00;121.00,180.00;112.00,152.00;121.00,155.00;131.00,152.00;111.00,172.00;121.00,176.00;132.00,173.00;147.00,176.00"
8,"52.00,93.00;62.00,85.00;62.00,97.00"
14,"89.00,93.00;77.00,84.00;76.00,97.00"
26,"152.00,94.00;164.00,84.00;179.00,84.00;180.00,97.00;165.00,97.00"
32,"190.00,92.00"
28,"164.00,178.00"
20,"121.00,88.00;121.00,105.00"
29,"149.00,189.00"
23,"136.00,193.00;124.00,194.00"
