patch_id,keypoints
21,"118.00,135.00;119.00,119.00"
16,"101.00,148.00;83.00,180.00;110.00,150.00;97.00,177.00;110.00,174.00"
22,"139.00,148.00;120.00,182.00;119.00,152.00;129.00,150.00;120.00,176.00;129.00,174.00;143.00,177.00"
8,"50.00,83.00;63.00,76.00;60.00,92.00"
14,"91.00,90.00;80.00,76.00;77.00,93.00"
26,"150.00,90.00;161.00,77.00;177.00,76.00;180.00,92.00;163.00,94.00"
32,"191.00,84.00"
28,"158.00,181.00"
20,"119.00,88.00;119.00,103.00"
23,"143.00,192.00;130.00,196.00;120.00,196.00"
