patch_id,keypoints
21,"117.00,127.00;139.00,141.00;118.00,113.00;117.00,145.00;128.00,143.00"
15,"95.00,140.00;105.00,142.00"
8,"52.00,93.00;64.00,88.00;63.00,95.00"
14,"90.00,92.00;76.00,87.00;77.00,95.00"
20,"147.00,93.00;119.00,86.00;118.00,100.00"
32,"187.00,93.00"
10,"73.00,170.00"
28,"160.00,172.00"
22,"116.00,172.00;116.00,167.00;127.00,165.00;143.00,167.00;143.00,179.00;128.00,181.00;114.00,181.00"
26,"161.00,88.00;174.00,89.00;174.00,97.00;161.00,96.00"
16,"89.00,167.00;104.00,164.00"
