patch_id,keypoints
21,"121.00,140.00;121.00,123.00"
16,"100.00,150.00;82.00,172.00;98.00,169.00"
22,"142.00,149.00;123.00,175.00;111.00,152.00;121.00,154.00;132.00,152.00;112.00,166.00;121.00,169.00;132.00,166.00;146.00,168.00"
8,"47.00,92.00;60.00,88.00;60.00,96.00"
14,"89.00,94.00;75.00,87.00;74.00,96.00"
26,"150.00,93.00;164.00,86.00;179.00,86.00;179.00,95.00;165.00,95.00"
32,"192.00,90.00"
28,"163.00,172.00;148.00,182.00"
20,"121.00,90.00;121.00,107.00"
23,"135.00,186.00;124.00,187.00"
