patch_id,keypoints
15,"90.00,119.00;82.00,137.00;91.00,139.00;102.00,138.00"
9,"72.00,134.00"
21,"114.00,138.00"
2,"36.00,93.00"
14,"74.00,92.00;98.00,85.00;96.00,96.00;93.00,107.00"
20,"135.00,93.00"
26,"177.00,95.00;150.00,88.00;164.00,89.00;163.00,97.00;149.00,95.00"
10,"50.00,165.00;64.00,155.00"
22,"141.00,169.00;121.00,158.00;121.00,181.00"
16,"89.00,162.00;78.00,151.00;90.00,154.00;103.00,152.00;102.00,184.00"
8,"47.00,88.00;60.00,87.00;60.00,94.00;47.00,95.00"
17,"88.00,185.00"
