patch_id,keypoints
21,"139.00,140.00;137.00,119.00"
15,"108.00,145.00"
27,"159.00,145.00"
8,"52.00,79.00;66.00,74.00;66.00,82.00"
14,"95.00,81.00;81.00,74.00;81.00,82.00"
26,"161.00,81.00;175.00,74.00;176.00,82.00"
32,"201.00,80.00;190.00,74.00;189.00,83.00"
16,"74.00,166.00;96.00,163.00"
28,"171.00,166.00;148.00,150.00;158.00,163.00"
22,"130.00,171.00;121.00,149.00;136.00,154.00;117.00,163.00;130.00,166.00;144.00,163.00"
20,"134.00,78.00;136.00,98.00"
29,"158.00,187.00"
23,"143.00,196.00;129.00,198.00"
