patch_id,keypoints
15,"88.00,138.00;88.00,121.00"
10,"73.00,150.00;64.00,182.00"
22,"111.00,151.00;134.00,180.00;118.00,176.00"
2,"26.00,88.00"
8,"68.00,93.00;39.00,82.00;56.00,82.00;54.00,96.00;38.00,95.00"
20,"126.00,93.00;140.00,83.00;141.00,96.00"
26,"171.00,89.00;157.00,83.00;158.00,95.00"
16,"94.00,182.00;82.00,153.00;91.00,154.00;101.00,153.00;75.00,177.00;86.00,174.00;94.00,176.00;103.00,173.00"
14,"90.00,91.00;90.00,107.00"
23,"120.00,189.00"
17,"106.00,194.00;95.00,195.00"
