patch_id,keypoints
15,"109.00,135.00;89.00,144.00;109.00,119.00;99.00,147.00"
21,"131.00,144.00;121.00,147.00"
8,"40.00,88.00;53.00,82.00;68.00,83.00;66.00,93.00;52.00,92.00"
14,"80.00,92.00;110.00,88.00;110.00,104.00"
20,"144.00,92.00"
26,"184.00,90.00;157.00,83.00;171.00,84.00;172.00,93.00;158.00,93.00"
10,"70.00,170.00"
28,"156.00,169.00"
16,"110.00,178.00;109.00,150.00;86.00,169.00;100.00,167.00;110.00,170.00"
22,"121.00,167.00;139.00,168.00;140.00,184.00"
23,"123.00,190.00;111.00,191.00"
