patch_id,keypoints
15,"103.00,136.00;83.00,146.00;105.00,120.00"
21,"129.00,146.00"
8,"41.00,92.00;53.00,87.00;66.00,88.00;66.00,95.00;52.00,95.00"
14,"79.00,95.00;107.00,88.00;106.00,104.00"
20,"139.00,95.00"
26,"177.00,92.00;151.00,88.00;165.00,88.00;165.00,95.00;152.00,96.00"
10,"65.00,174.00"
28,"150.00,176.00"
16,"106.00,177.00;94.00,149.00;105.00,152.00;80.00,170.00;95.00,168.00;106.00,170.00"
22,"118.00,149.00;117.00,168.00;133.00,170.00"
23,"133.00,186.00;117.00,190.00"
17,"105.00,191.00"
