patch_id,keypoints
21,"121.00,133.00;143.00,141.00;121.00,117.00;121.00,147.00;132.00,144.00"
15,"99.00,141.00;110.00,144.00"
8,"50.00,88.00;63.00,81.00;62.00,92.00"
14,"89.00,91.00;77.00,81.00;76.00,92.00"
20,"147.00,91.00;119.00,86.00;120.00,101.00"
32,"186.00,88.00"
16,"74.00,161.00;93.00,159.00;110.00,158.00"
28,"169.00,159.00;150.00,158.00;152.00,173.00"
22,"121.00,168.00;121.00,160.00;134.00,158.00;135.00,181.00;123.00,183.00"
26,"159.00,81.00;173.00,81.00;174.00,92.00;160.00,92.00"
