patch_id,keypoints
21,"117.00,125.00;140.00,138.00;117.00,111.00;118.00,143.00;129.00,141.00"
15,"97.00,138.00;107.00,141.00"
8,"44.00,88.00;57.00,82.00;71.00,82.00;71.00,91.00;56.00,91.00"
14,"86.00,89.00"
26,"152.00,89.00;166.00,83.00;180.00,83.00;180.00,92.00;166.00,91.00"
32,"193.00,89.00"
16,"74.00,171.00;93.00,164.00;109.00,160.00"
28,"163.00,172.00"
22,"120.00,170.00;120.00,162.00;130.00,159.00;146.00,164.00;146.00,181.00"
20,"117.00,84.00;117.00,97.00"
23,"130.00,186.00;119.00,187.00"
