patch_id,keypoints
21,"117.00,131.00;140.00,143.00;118.00,117.00;128.00,145.00"
15,"93.00,143.00;105.00,145.00"
8,"41.00,90.00;55.00,84.00;70.00,84.00;69.00,95.00;54.00,95.00"
14,"84.00,93.00"
26,"150.00,94.00;164.00,86.00;178.00,86.00;179.00,96.00;164.00,96.00"
32,"192.00,92.00"
10,"67.00,168.00"
28,"163.00,171.00"
22,"116.00,172.00;117.00,148.00;116.00,165.00;127.00,164.00;144.00,167.00"
20,"118.00,89.00;118.00,103.00"
16,"87.00,165.00;105.00,163.00"
23,"144.00,185.00;127.00,191.00;114.00,191.00"
