patch_id,keypoints
15,"107.00,126.00;88.00,141.00;108.00,113.00;98.00,143.00;109.00,145.00"
21,"130.00,141.00;119.00,143.00"
8,"41.00,92.00;55.00,85.00;70.00,84.00;69.00,95.00;55.00,95.00"
14,"83.00,93.00;108.00,87.00;108.00,100.00"
20,"139.00,92.00"
26,"182.00,91.00;153.00,84.00;168.00,84.00;169.00,94.00;154.00,94.00"
10,"66.00,170.00"
28,"157.00,168.00"
16,"109.00,171.00;84.00,166.00;99.00,163.00;109.00,165.00;110.00,177.00"
22,"120.00,163.00;136.00,165.00;137.00,174.00;121.00,177.00"
