patch_id,keypoints
21,"111.00,135.00;134.00,146.00;112.00,118.00"
15,"91.00,145.00"
8,"48.00,88.00;60.00,82.00;60.00,92.00"
14,"88.00,91.00;75.00,82.00;74.00,92.00"
20,"145.00,91.00;114.00,86.00;114.00,102.00"
32,"185.00,90.00"
10,"63.00,168.00"
28,"162.00,168.00"
22,"112.00,177.00;111.00,152.00;123.00,149.00;112.00,172.00;123.00,169.00;141.00,170.00;141.00,178.00;123.00,181.00;111.00,182.00"
16,"100.00,149.00;83.00,169.00;100.00,169.00"
26,"159.00,83.00;173.00,83.00;173.00,94.00;159.00,94.00"
