patch_id,keypoints
27,"168.00,129.00;178.00,139.00;163.00,114.00;150.00,143.00;162.00,146.00;171.00,143.00"
21,"138.00,141.00"
14,"77.00,89.00;91.00,83.00;104.00,82.00;104.00,92.00;90.00,92.00"
20,"117.00,90.00"
26,"171.00,90.00;154.00,84.00;158.00,99.00;183.00,81.00;184.00,91.00"
32,"206.00,87.00;196.00,81.00;197.00,91.00"
16,"100.00,168.00"
34,"194.00,165.00"
28,"159.00,168.00;159.00,163.00;170.00,160.00;182.00,162.00;182.00,175.00;170.00,180.00;159.00,182.00"
22,"126.00,163.00;147.00,161.00"
