patch_id,keypoints
27,"150.00,139.00"
22,"121.00,149.00;141.00,174.00;133.00,152.00;145.00,155.00;114.00,169.00;131.00,167.00;141.00,169.00;143.00,181.00"
28,"161.00,148.00;173.00,172.00;154.00,152.00;151.00,166.00;162.00,168.00;163.00,178.00;153.00,180.00"
8,"65.00,92.00"
14,"106.00,95.00;79.00,87.00;93.00,87.00;92.00,97.00;78.00,97.00"
26,"161.00,96.00;174.00,88.00;175.00,99.00"
32,"198.00,94.00;188.00,89.00;188.00,99.00"
16,"96.00,173.00"
20,"142.00,93.00;144.00,108.00"
21,"147.00,124.00"
