patch_id,keypoints
21,"119.00,134.00;140.00,146.00;119.00,119.00"
15,"98.00,147.00"
8,"45.00,91.00;58.00,87.00;72.00,87.00;71.00,94.00;58.00,94.00"
14,"87.00,94.00"
20,"146.00,94.00;118.00,89.00;118.00,104.00"
32,"187.00,92.00"
10,"71.00,171.00"
28,"166.00,170.00;148.00,166.00;149.00,182.00"
22,"120.00,176.00;119.00,151.00;130.00,149.00;120.00,166.00;131.00,163.00"
16,"108.00,149.00;90.00,167.00;108.00,164.00"
26,"160.00,87.00;173.00,88.00;174.00,94.00;160.00,94.00"
23,"132.00,188.00;120.00,190.00"
