patch_id,keypoints
15,"101.00,124.00;83.00,136.00;102.00,111.00;92.00,139.00;103.00,141.00"
21,"126.00,137.00;114.00,139.00"
8,"38.00,88.00;51.00,83.00;65.00,83.00;65.00,91.00;51.00,91.00"
14,"78.00,89.00;104.00,85.00;103.00,98.00"
20,"136.00,89.00"
26,"177.00,88.00;149.00,83.00;164.00,83.00;165.00,91.00;151.00,91.00"
10,"59.00,169.00"
28,"156.00,171.00"
16,"104.00,165.00;75.00,160.00;92.00,156.00;104.00,158.00"
22,"118.00,156.00;137.00,162.00;136.00,181.00"
23,"117.00,186.00"
17,"103.00,186.00"
