patch_id,keypoints
21,"121.00,131.00;139.00,144.00;121.00,117.00;111.00,146.00;121.00,147.00;130.00,146.00"
15,"102.00,144.00"
8,"45.00,90.00;58.00,82.00;57.00,97.00"
14,"88.00,92.00;75.00,82.00;74.00,97.00"
26,"150.00,93.00;163.00,82.00;179.00,82.00;181.00,97.00;164.00,97.00"
32,"192.00,90.00"
16,"87.00,178.00;99.00,170.00"
28,"155.00,178.00"
22,"121.00,175.00;112.00,165.00;121.00,167.00;130.00,164.00;143.00,170.00"
20,"120.00,89.00;120.00,103.00"
23,"143.00,190.00;130.00,195.00;121.00,195.00"
