patch_id,keypoints
15,"102.00,121.00;84.00,138.00;94.00,140.00;103.00,142.00"
21,"123.00,140.00;113.00,141.00"
2,"34.00,90.00"
14,"78.00,90.00;105.00,82.00;104.00,95.00;103.00,109.00"
20,"139.00,90.00"
32,"185.00,90.00"
10,"67.00,178.00"
22,"146.00,178.00;114.00,163.00;129.00,169.00"
16,"103.00,173.00;81.00,168.00;95.00,162.00;103.00,164.00"
8,"48.00,81.00;64.00,81.00;64.00,95.00;47.00,95.00"
26,"155.00,80.00;172.00,81.00;172.00,95.00;155.00,95.00"
23,"130.00,188.00;114.00,192.00"
17,"103.00,192.00"
