patch_id,keypoints
15,"106.00,125.00;89.00,140.00;106.00,112.00;98.00,142.00;107.00,143.00"
21,"125.00,140.00;116.00,142.00"
8,"39.00,88.00;51.00,79.00;68.00,79.00;67.00,95.00;50.00,94.00"
14,"81.00,90.00;107.00,85.00;107.00,98.00"
20,"139.00,90.00"
26,"184.00,86.00;153.00,78.00;170.00,78.00;171.00,94.00;154.00,94.00"
16,"74.00,173.00;108.00,171.00;87.00,166.00;99.00,161.00;107.00,163.00"
22,"147.00,173.00;116.00,161.00;131.00,167.00;131.00,183.00"
23,"117.00,186.00"
17,"108.00,186.00"
