patch_id,keypoints
21,"145.00,132.00;119.00,147.00;142.00,117.00"
27,"158.00,146.00"
8,"60.00,94.00;73.00,98.00"
14,"102.00,96.00;74.00,88.00;89.00,88.00;88.00,99.00"
26,"160.00,96.00;174.00,88.00;174.00,98.00"
32,"198.00,94.00;187.00,88.00;188.00,98.00"
16,"90.00,177.00"
28,"173.00,174.00;150.00,149.00;148.00,165.00;161.00,168.00"
22,"139.00,176.00;131.00,149.00;142.00,151.00;112.00,171.00;129.00,166.00;139.00,167.00"
20,"137.00,88.00;140.00,103.00"
29,"162.00,185.00;150.00,189.00"
23,"140.00,190.00"
