patch_id,keypoints
27,"148.00,131.00;164.00,146.00"
21,"119.00,144.00;147.00,116.00"
8,"68.00,87.00"
20,"111.00,91.00;146.00,86.00;146.00,101.00"
26,"169.00,93.00;183.00,85.00;183.00,95.00"
32,"208.00,93.00;197.00,86.00;197.00,95.00"
16,"88.00,172.00;110.00,166.00"
28,"181.00,176.00;154.00,149.00;153.00,165.00;167.00,169.00"
22,"140.00,174.00;131.00,148.00;143.00,151.00;129.00,164.00;140.00,167.00"
14,"84.00,81.00;99.00,81.00;97.00,91.00;82.00,90.00"
29,"166.00,185.00;152.00,188.00"
23,"139.00,188.00"
