patch_id,keypoints
28,"175.00,149.00;179.00,153.00;178.00,162.00;152.00,171.00;149.00,156.00;162.00,161.00;172.00,158.00;153.00,167.00;163.00,166.00;172.00,165.00;169.00,180.00"
22,"136.00,152.00;116.00,164.00;141.00,165.00"
14,"81.00,96.00;95.00,91.00;109.00,92.00;108.00,101.00;94.00,100.00"
20,"119.00,99.00"
26,"171.00,101.00;162.00,99.00;182.00,93.00;183.00,102.00"
32,"202.00,98.00;194.00,93.00;194.00,101.00"
16,"86.00,163.00"
27,"166.00,114.00;170.00,132.00"
29,"159.00,190.00"
23,"147.00,192.00"
