patch_id,keypoints
21,"140.00,146.00;140.00,126.00"
16,"107.00,150.00;80.00,172.00;99.00,169.00"
28,"158.00,150.00;168.00,171.00;148.00,156.00;156.00,169.00"
8,"60.00,80.00;73.00,86.00"
14,"104.00,84.00;89.00,86.00"
26,"160.00,85.00;174.00,75.00;174.00,88.00"
32,"200.00,83.00;189.00,75.00;189.00,88.00"
22,"130.00,177.00;121.00,155.00;135.00,160.00;118.00,168.00;131.00,171.00;143.00,169.00"
20,"140.00,85.00;140.00,106.00"
13,"74.00,72.00;90.00,73.00"
29,"156.00,190.00"
23,"143.00,198.00;129.00,199.00"
