patch_id,keypoints
15,"104.00,138.00;85.00,143.00;105.00,121.00;95.00,147.00"
21,"129.00,144.00;118.00,147.00"
8,"40.00,93.00;52.00,88.00;66.00,88.00;66.00,95.00;52.00,96.00"
14,"78.00,93.00;106.00,87.00;105.00,104.00"
20,"141.00,91.00"
26,"180.00,91.00;155.00,86.00;168.00,87.00;169.00,94.00;155.00,94.00"
10,"66.00,163.00"
28,"162.00,164.00"
16,"109.00,168.00;106.00,151.00;82.00,163.00;98.00,164.00;109.00,165.00"
22,"121.00,164.00;142.00,164.00;144.00,182.00"
23,"124.00,189.00"
17,"110.00,190.00"
