patch_id,keypoints
15,"105.00,135.00;85.00,145.00;106.00,119.00"
21,"129.00,146.00"
2,"34.00,90.00"
14,"79.00,94.00;107.00,88.00;106.00,103.00"
20,"140.00,94.00"
32,"186.00,91.00"
10,"66.00,167.00"
28,"157.00,167.00"
16,"108.00,172.00;96.00,148.00;106.00,151.00;83.00,164.00;98.00,162.00;108.00,164.00;108.00,184.00"
22,"118.00,148.00;120.00,162.00;138.00,165.00;138.00,178.00;121.00,183.00"
8,"48.00,83.00;65.00,83.00;64.00,96.00;47.00,96.00"
26,"155.00,83.00;172.00,83.00;174.00,97.00;156.00,97.00"
