patch_id,keypoints
21,"128.00,131.00;127.00,114.00;113.00,143.00;127.00,147.00;139.00,143.00"
15,"100.00,139.00"
27,"150.00,140.00"
8,"51.00,84.00;64.00,79.00;64.00,86.00"
14,"91.00,86.00;78.00,79.00;78.00,86.00"
26,"150.00,87.00;163.00,80.00;177.00,80.00;177.00,87.00;164.00,87.00"
32,"190.00,85.00"
10,"64.00,162.00"
28,"180.00,162.00;160.00,158.00;162.00,184.00"
22,"125.00,165.00;125.00,160.00;139.00,157.00"
20,"124.00,81.00;125.00,98.00"
16,"87.00,158.00;110.00,157.00"
23,"141.00,194.00;125.00,195.00"
