patch_id,keypoints
16,"109.00,150.00;86.00,154.00;98.00,158.00;82.00,173.00;99.00,172.00"
22,"137.00,156.00;113.00,180.00;111.00,162.00;124.00,159.00;113.00,176.00;127.00,173.00;147.00,175.00"
8,"40.00,99.00;52.00,95.00;66.00,95.00;66.00,101.00;52.00,101.00"
14,"79.00,102.00;110.00,100.00"
20,"146.00,102.00"
32,"188.00,100.00"
10,"66.00,176.00"
28,"166.00,180.00"
15,"110.00,117.00;110.00,133.00"
26,"160.00,95.00;174.00,95.00;175.00,102.00;161.00,102.00"
29,"148.00,195.00"
23,"128.00,201.00;112.00,201.00"
