patch_id,keypoints
15,"108.00,138.00;87.00,143.00;108.00,120.00"
21,"130.00,144.00"
8,"39.00,81.00;52.00,75.00;67.00,76.00;66.00,87.00;51.00,87.00"
14,"79.00,84.00;108.00,83.00;108.00,102.00"
20,"140.00,86.00"
26,"181.00,85.00;154.00,78.00;169.00,78.00;170.00,90.00;155.00,89.00"
10,"70.00,167.00"
28,"152.00,166.00"
16,"110.00,173.00;98.00,148.00;109.00,153.00;86.00,168.00;99.00,167.00;110.00,170.00"
22,"120.00,149.00;121.00,167.00;136.00,166.00;137.00,177.00;124.00,182.00;111.00,183.00"
