patch_id,keypoints
15,"98.00,133.00;79.00,145.00;100.00,118.00"
21,"125.00,146.00"
8,"38.00,92.00;51.00,86.00;66.00,86.00;65.00,97.00;50.00,97.00"
14,"78.00,94.00;104.00,88.00;102.00,103.00"
20,"139.00,94.00"
26,"181.00,91.00;153.00,86.00;168.00,85.00;169.00,96.00;154.00,97.00"
10,"66.00,176.00"
22,"145.00,175.00;113.00,148.00;113.00,169.00;129.00,171.00"
16,"101.00,178.00;90.00,148.00;100.00,150.00;78.00,171.00;91.00,169.00;101.00,171.00"
23,"130.00,187.00;114.00,192.00"
17,"102.00,193.00"
