patch_id,keypoints
21,"147.00,141.00;146.00,125.00"
22,"118.00,151.00;138.00,182.00;130.00,154.00;142.00,157.00;111.00,174.00;128.00,173.00;138.00,176.00"
28,"161.00,151.00;172.00,177.00;152.00,154.00;149.00,173.00;161.00,175.00"
8,"66.00,91.00"
14,"106.00,96.00;80.00,87.00;95.00,87.00;94.00,98.00;79.00,97.00"
26,"166.00,96.00;178.00,87.00;179.00,98.00"
32,"203.00,92.00;191.00,87.00;193.00,98.00"
16,"92.00,177.00"
20,"144.00,93.00;145.00,109.00"
29,"161.00,189.00;149.00,195.00"
23,"138.00,196.00"
