patch_id,keypoints
15,"90.00,129.00;81.00,142.00;92.00,145.00;105.00,141.00"
9,"71.00,138.00"
21,"116.00,138.00"
2,"27.00,77.00"
8,"66.00,78.00;53.00,80.00;38.00,80.00"
20,"123.00,77.00;138.00,79.00"
26,"165.00,75.00;153.00,79.00"
10,"56.00,164.00;71.00,159.00"
28,"148.00,163.00"
16,"96.00,166.00;86.00,157.00;96.00,160.00;108.00,157.00"
13,"89.00,71.00"
14,"89.00,90.00;89.00,109.00"
7,"38.00,69.00;53.00,69.00"
19,"137.00,68.00"
25,"152.00,68.00"
22,"128.00,159.00;129.00,181.00"
17,"109.00,189.00;96.00,190.00"
