patch_id,keypoints
15,"100.00,141.00;101.00,125.00"
16,"83.00,152.00;92.00,155.00;102.00,157.00;81.00,182.00;93.00,180.00;101.00,182.00"
22,"121.00,152.00;143.00,183.00;112.00,155.00;111.00,180.00;125.00,182.00"
8,"41.00,95.00;53.00,91.00;65.00,90.00;65.00,98.00;52.00,98.00"
14,"76.00,95.00;103.00,92.00;102.00,108.00"
20,"139.00,95.00"
26,"176.00,94.00;151.00,89.00;164.00,90.00;164.00,98.00;152.00,98.00"
10,"68.00,184.00"
17,"101.00,188.00;102.00,190.00"
23,"126.00,187.00;112.00,189.00"
