patch_id,keypoints
15,"96.00,136.00;76.00,143.00;97.00,117.00;86.00,147.00"
21,"123.00,144.00;111.00,147.00"
2,"35.00,83.00"
14,"77.00,85.00;99.00,81.00;98.00,99.00"
20,"128.00,86.00;141.00,75.00;143.00,89.00"
26,"169.00,84.00;157.00,75.00;159.00,89.00"
10,"55.00,168.00;70.00,164.00"
28,"153.00,169.00"
16,"100.00,169.00;98.00,151.00;87.00,163.00;100.00,165.00"
8,"47.00,74.00;63.00,75.00;63.00,88.00;47.00,88.00"
22,"114.00,163.00;134.00,165.00"
23,"135.00,186.00;114.00,193.00"
17,"100.00,194.00"
