patch_id,keypoints
15,"101.00,132.00;81.00,144.00;101.00,116.00;92.00,146.00"
21,"127.00,144.00;114.00,146.00"
2,"28.00,85.00"
14,"74.00,88.00;102.00,84.00;102.00,100.00"
20,"135.00,88.00"
26,"182.00,86.00;149.00,78.00;167.00,78.00;168.00,91.00;150.00,91.00"
10,"69.00,171.00"
28,"158.00,170.00"
16,"108.00,172.00;103.00,148.00;82.00,165.00;97.00,162.00;107.00,164.00"
8,"41.00,77.00;58.00,77.00;58.00,91.00;41.00,91.00"
22,"120.00,161.00;140.00,165.00"
23,"143.00,190.00;124.00,198.00;111.00,199.00"
