patch_id,keypoints
15,"103.00,126.00;83.00,138.00;104.00,111.00;94.00,141.00;105.00,144.00"
21,"129.00,139.00;117.00,141.00"
8,"42.00,86.00;55.00,81.00;69.00,80.00;69.00,89.00;55.00,90.00"
14,"82.00,86.00;106.00,81.00;105.00,96.00"
20,"138.00,87.00"
26,"180.00,87.00;152.00,81.00;167.00,82.00;167.00,91.00;152.00,90.00"
10,"68.00,169.00"
28,"152.00,170.00"
16,"107.00,171.00;84.00,166.00;97.00,164.00;107.00,166.00;107.00,181.00"
22,"118.00,164.00;134.00,167.00;134.00,177.00;119.00,181.00"
