patch_id,keypoints
21,"114.00,135.00;137.00,145.00;114.00,118.00"
15,"93.00,144.00"
8,"45.00,86.00;57.00,81.00;71.00,81.00;70.00,91.00;56.00,91.00"
14,"85.00,89.00"
20,"145.00,89.00;114.00,85.00;114.00,102.00"
26,"183.00,88.00;157.00,82.00;171.00,83.00;171.00,93.00;157.00,92.00"
16,"74.00,172.00;103.00,148.00;88.00,167.00;102.00,165.00"
28,"152.00,174.00"
22,"114.00,175.00;114.00,151.00;126.00,148.00;114.00,168.00;125.00,165.00;139.00,168.00;140.00,184.00"
23,"126.00,188.00;114.00,189.00"
