patch_id,keypoints
21,"119.00,128.00;141.00,139.00;119.00,147.00;130.00,143.00"
15,"95.00,141.00;107.00,144.00"
8,"40.00,85.00;53.00,78.00;68.00,77.00;68.00,87.00;53.00,88.00"
14,"82.00,82.00"
20,"144.00,81.00;114.00,74.00;117.00,92.00;118.00,109.00"
32,"185.00,80.00"
16,"74.00,174.00;90.00,166.00;106.00,162.00"
28,"161.00,170.00"
22,"118.00,174.00;118.00,165.00;129.00,161.00;144.00,165.00;146.00,181.00"
26,"157.00,74.00;173.00,74.00;173.00,84.00;158.00,84.00"
23,"131.00,185.00;120.00,187.00"
