patch_id,keypoints
21,"124.00,118.00;144.00,134.00;112.00,135.00;123.00,138.00;134.00,136.00"
15,"101.00,133.00"
8,"53.00,83.00;67.00,79.00;66.00,87.00"
14,"94.00,84.00;81.00,77.00;80.00,86.00"
26,"150.00,85.00;164.00,79.00;178.00,80.00;178.00,89.00;164.00,88.00"
32,"190.00,85.00"
10,"71.00,164.00"
28,"168.00,166.00;149.00,163.00;149.00,177.00"
22,"121.00,169.00;111.00,159.00;121.00,162.00;133.00,160.00;133.00,181.00;121.00,181.00"
20,"124.00,79.00;124.00,92.00;124.00,104.00"
16,"93.00,162.00"
