patch_id,keypoints
22,"134.00,156.00;119.00,163.00;131.00,168.00;143.00,164.00;120.00,184.00;140.00,184.00"
16,"107.00,158.00;84.00,179.00;104.00,183.00"
28,"153.00,159.00;169.00,178.00;153.00,184.00"
8,"47.00,86.00;63.00,80.00;60.00,95.00"
14,"95.00,93.00;81.00,80.00;78.00,96.00"
26,"160.00,94.00;173.00,83.00;175.00,99.00"
32,"203.00,90.00;190.00,83.00;191.00,98.00"
23,"130.00,192.00;130.00,187.00;140.00,189.00;130.00,190.00"
20,"132.00,91.00"
21,"133.00,113.00;133.00,134.00"
29,"153.00,187.00"
