patch_id,keypoints
21,"113.00,119.00;136.00,138.00;114.00,141.00;125.00,139.00"
15,"93.00,137.00;103.00,140.00"
8,"44.00,86.00;58.00,79.00;73.00,78.00;72.00,90.00;57.00,90.00"
14,"87.00,87.00"
26,"149.00,88.00;164.00,79.00;179.00,79.00;179.00,90.00;163.00,90.00"
32,"192.00,86.00"
16,"75.00,171.00;91.00,163.00;104.00,158.00"
28,"159.00,172.00"
22,"114.00,168.00;114.00,161.00;124.00,159.00;140.00,164.00;141.00,181.00;125.00,183.00;114.00,183.00"
20,"116.00,78.00;114.00,92.00;114.00,105.00"
