patch_id,keypoints
21,"129.00,137.00;128.00,120.00"
15,"103.00,145.00"
27,"149.00,146.00"
8,"49.00,85.00;63.00,78.00;60.00,92.00"
14,"93.00,90.00;80.00,79.00;78.00,92.00"
26,"155.00,91.00;168.00,80.00;184.00,80.00;169.00,94.00"
32,"197.00,87.00;185.00,93.00"
16,"78.00,167.00;96.00,164.00"
28,"167.00,168.00;152.00,164.00;152.00,183.00"
22,"125.00,171.00;114.00,149.00;127.00,152.00;139.00,149.00;113.00,162.00;125.00,165.00;137.00,162.00"
20,"127.00,86.00;127.00,103.00"
23,"137.00,190.00;125.00,192.00"
