patch_id,keypoints
21,"118.00,142.00;118.00,112.00;118.00,127.00"
16,"97.00,152.00;78.00,170.00;108.00,153.00;95.00,171.00;109.00,170.00"
22,"139.00,152.00;119.00,178.00;118.00,155.00;128.00,154.00;119.00,172.00;128.00,170.00;142.00,172.00;142.00,181.00"
8,"46.00,95.00;60.00,89.00;58.00,102.00"
14,"89.00,101.00;76.00,89.00;74.00,103.00"
26,"148.00,102.00;161.00,91.00;176.00,91.00;178.00,104.00;162.00,104.00"
32,"190.00,97.00"
28,"157.00,172.00"
20,"118.00,96.00"
23,"128.00,185.00;119.00,186.00"
