patch_id,keypoints
21,"127.00,137.00;127.00,118.00"
15,"100.00,145.00"
27,"150.00,145.00"
8,"49.00,79.00;62.00,76.00;62.00,84.00"
14,"92.00,80.00;77.00,76.00;77.00,83.00"
26,"154.00,81.00;168.00,76.00;183.00,77.00;183.00,85.00;168.00,84.00"
32,"196.00,81.00"
16,"80.00,173.00;98.00,170.00"
28,"162.00,173.00;148.00,170.00;149.00,181.00"
22,"124.00,179.00;112.00,149.00;126.00,153.00;138.00,150.00;113.00,169.00;125.00,172.00;135.00,169.00;136.00,184.00"
20,"126.00,79.00;126.00,98.00"
23,"124.00,185.00"
