patch_id,keypoints
21,"121.00,134.00;141.00,145.00;121.00,118.00"
15,"102.00,145.00"
8,"50.00,89.00;63.00,83.00;62.00,94.00"
14,"91.00,91.00;78.00,82.00;77.00,94.00"
26,"149.00,91.00;162.00,82.00;177.00,82.00;178.00,93.00;163.00,93.00"
32,"190.00,88.00"
16,"79.00,170.00;96.00,167.00"
28,"160.00,170.00"
22,"121.00,174.00;112.00,148.00;121.00,151.00;131.00,148.00;111.00,164.00;121.00,166.00;131.00,164.00;144.00,166.00;144.00,181.00"
20,"121.00,87.00;121.00,103.00"
23,"131.00,186.00;120.00,186.00"
