patch_id,keypoints
15,"104.00,129.00;82.00,143.00;104.00,114.00;93.00,145.00;105.00,147.00"
21,"129.00,143.00;117.00,145.00"
2,"35.00,85.00"
14,"78.00,88.00;104.00,85.00;104.00,100.00"
20,"137.00,88.00"
26,"182.00,84.00;152.00,78.00;168.00,78.00;170.00,90.00;153.00,90.00"
10,"70.00,179.00"
28,"148.00,178.00"
16,"106.00,177.00;83.00,173.00;96.00,168.00;105.00,170.00"
8,"49.00,79.00;66.00,79.00;65.00,90.00;48.00,90.00"
22,"116.00,167.00;132.00,172.00"
23,"134.00,191.00;118.00,197.00"
17,"107.00,198.00"
