patch_id,keypoints
15,"108.00,132.00;89.00,144.00;109.00,118.00;98.00,146.00"
21,"127.00,145.00;118.00,147.00"
8,"45.00,93.00;56.00,88.00;70.00,89.00;68.00,98.00;55.00,97.00"
14,"82.00,96.00;110.00,89.00;109.00,104.00"
20,"138.00,97.00"
26,"176.00,95.00;151.00,90.00;164.00,90.00;165.00,99.00;152.00,99.00"
10,"68.00,175.00"
28,"148.00,176.00"
16,"106.00,173.00;108.00,149.00;83.00,168.00;95.00,164.00;106.00,167.00"
22,"117.00,165.00;131.00,169.00"
23,"132.00,190.00;117.00,193.00"
17,"105.00,194.00"
