patch_id,keypoints
21,"116.00,136.00;136.00,146.00;116.00,119.00"
15,"97.00,145.00"
8,"46.00,82.00;58.00,77.00;72.00,77.00;71.00,88.00;57.00,87.00"
14,"85.00,86.00"
20,"147.00,88.00;116.00,83.00;116.00,101.00"
32,"187.00,85.00"
16,"74.00,170.00;107.00,149.00;91.00,168.00;106.00,167.00"
28,"160.00,170.00"
22,"117.00,176.00;117.00,152.00;127.00,149.00;117.00,170.00;127.00,167.00;143.00,169.00;143.00,183.00"
26,"159.00,79.00;174.00,79.00;175.00,90.00;160.00,90.00"
23,"128.00,188.00;116.00,188.00"
