patch_id,keypoints
21,"118.00,142.00;118.00,125.00"
16,"95.00,152.00;76.00,174.00;106.00,155.00;93.00,173.00;109.00,171.00"
22,"142.00,152.00;120.00,180.00;119.00,158.00;130.00,155.00;120.00,174.00;130.00,171.00;146.00,173.00;147.00,182.00"
8,"42.00,87.00;56.00,81.00;72.00,81.00;71.00,91.00;55.00,91.00"
14,"85.00,90.00"
26,"150.00,90.00;163.00,81.00;179.00,82.00;179.00,91.00;164.00,91.00"
32,"193.00,88.00"
28,"165.00,173.00"
20,"117.00,90.00;118.00,107.00"
23,"132.00,187.00;121.00,188.00"
