patch_id,keypoints
21,"112.00,128.00;134.00,141.00;112.00,113.00;112.00,147.00;123.00,144.00"
15,"90.00,141.00;101.00,144.00"
8,"44.00,90.00;56.00,84.00;71.00,83.00;70.00,93.00;56.00,94.00"
14,"82.00,90.00"
20,"145.00,90.00;113.00,83.00;113.00,98.00"
26,"184.00,91.00;158.00,83.00;173.00,84.00;173.00,94.00;159.00,94.00"
10,"73.00,179.00"
28,"150.00,179.00"
22,"111.00,177.00;111.00,170.00;123.00,167.00;136.00,170.00;136.00,184.00"
16,"87.00,170.00;101.00,167.00"
23,"123.00,186.00"
17,"110.00,187.00"
