patch_id,keypoints
21,"137.00,124.00;121.00,141.00;134.00,142.00;145.00,140.00"
15,"110.00,140.00"
27,"155.00,138.00"
8,"53.00,78.00;66.00,82.00"
14,"96.00,80.00;82.00,82.00"
26,"156.00,80.00;184.00,82.00;170.00,82.00"
32,"196.00,77.00"
16,"88.00,174.00;105.00,167.00"
28,"169.00,173.00;158.00,167.00;158.00,184.00"
22,"134.00,173.00;123.00,161.00;135.00,165.00;145.00,162.00"
20,"132.00,78.00;133.00,93.00;135.00,108.00"
7,"67.00,73.00"
13,"82.00,73.00"
25,"169.00,72.00;184.00,72.00"
23,"145.00,189.00;134.00,190.00"
