patch_id,keypoints
15,"89.00,137.00;91.00,120.00"
9,"73.00,144.00"
21,"116.00,145.00"
2,"34.00,85.00"
8,"73.00,87.00;47.00,81.00;60.00,81.00;60.00,90.00;46.00,89.00"
20,"135.00,89.00"
26,"175.00,89.00;148.00,83.00;163.00,84.00;163.00,93.00;149.00,92.00"
10,"63.00,173.00;73.00,167.00"
22,"141.00,174.00;123.00,169.00;124.00,183.00"
16,"95.00,173.00;82.00,148.00;93.00,152.00;105.00,148.00;84.00,165.00;95.00,168.00;108.00,166.00"
14,"97.00,86.00;95.00,103.00"
17,"108.00,186.00;95.00,187.00"
