patch_id,keypoints
21,"127.00,141.00;126.00,125.00"
16,"103.00,152.00;80.00,177.00;99.00,174.00"
22,"146.00,152.00;126.00,181.00;114.00,154.00;126.00,155.00;136.00,154.00;116.00,171.00;126.00,173.00;135.00,170.00"
8,"49.00,97.00;62.00,92.00;62.00,102.00"
14,"91.00,99.00;77.00,91.00;77.00,102.00"
26,"150.00,99.00;164.00,91.00;178.00,92.00;178.00,101.00;164.00,101.00"
32,"191.00,97.00"
28,"162.00,176.00;148.00,172.00"
20,"125.00,93.00;125.00,109.00"
29,"149.00,188.00"
23,"136.00,194.00;126.00,195.00"
