patch_id,keypoints
21,"146.00,138.00;117.00,146.00;143.00,121.00"
27,"161.00,147.00"
8,"62.00,88.00"
14,"103.00,90.00;75.00,81.00;90.00,81.00;89.00,93.00;75.00,93.00"
26,"158.00,91.00;170.00,81.00;172.00,94.00"
32,"197.00,89.00;185.00,81.00;186.00,93.00"
16,"88.00,171.00;107.00,164.00"
28,"175.00,172.00;152.00,150.00;150.00,164.00;163.00,166.00;162.00,183.00"
22,"138.00,174.00;130.00,149.00;142.00,153.00;126.00,163.00;138.00,167.00"
20,"138.00,87.00;141.00,104.00"
29,"150.00,186.00"
23,"138.00,187.00"
