patch_id,keypoints
15,"109.00,142.00;109.00,126.00"
16,"88.00,149.00;108.00,179.00;98.00,153.00;109.00,155.00;86.00,172.00;99.00,169.00;109.00,172.00"
22,"130.00,150.00;120.00,153.00;120.00,170.00;133.00,173.00;133.00,184.00"
8,"40.00,91.00;53.00,86.00;69.00,87.00;68.00,96.00;53.00,96.00"
14,"80.00,94.00;109.00,93.00;109.00,110.00"
20,"139.00,95.00"
26,"179.00,94.00;151.00,88.00;166.00,89.00;167.00,97.00;153.00,98.00"
10,"72.00,174.00"
28,"148.00,175.00"
23,"120.00,189.00"
17,"108.00,190.00"
