patch_id,keypoints
21,"120.00,130.00;142.00,143.00;120.00,114.00;119.00,147.00;130.00,145.00"
15,"97.00,143.00;108.00,145.00"
8,"44.00,91.00;58.00,85.00;73.00,97.00;57.00,97.00"
14,"88.00,94.00;74.00,84.00"
20,"146.00,94.00;119.00,87.00;119.00,101.00"
32,"189.00,92.00"
10,"73.00,167.00"
28,"164.00,165.00"
22,"120.00,171.00;121.00,165.00;131.00,162.00;146.00,165.00;147.00,179.00"
26,"159.00,84.00;175.00,85.00;176.00,97.00;160.00,97.00"
16,"93.00,166.00;110.00,163.00"
23,"132.00,185.00;121.00,186.00"
