patch_id,keypoints
22,"121.00,150.00;142.00,157.00;121.00,164.00;132.00,161.00;112.00,181.00;121.00,184.00;130.00,181.00;141.00,184.00"
16,"100.00,157.00;110.00,161.00;101.00,184.00"
8,"53.00,91.00;65.00,84.00;64.00,97.00"
14,"93.00,93.00;80.00,84.00;79.00,97.00"
26,"149.00,93.00;161.00,84.00;176.00,84.00;177.00,97.00;162.00,97.00"
32,"189.00,91.00"
17,"88.00,187.00"
29,"153.00,188.00"
23,"121.00,190.00;140.00,187.00;130.00,186.00;121.00,187.00"
20,"120.00,90.00;121.00,110.00"
21,"121.00,130.00"
