patch_id,keypoints
21,"123.00,131.00;144.00,147.00;123.00,117.00"
15,"106.00,147.00"
8,"53.00,92.00;66.00,84.00;65.00,97.00"
14,"95.00,95.00;81.00,85.00;81.00,97.00"
26,"153.00,96.00;166.00,88.00;182.00,88.00;182.00,100.00;167.00,99.00"
32,"195.00,96.00"
16,"85.00,176.00;101.00,169.00"
28,"169.00,177.00;152.00,170.00"
22,"127.00,177.00;114.00,149.00;125.00,150.00;134.00,149.00;116.00,165.00;126.00,167.00;136.00,165.00"
20,"123.00,89.00;123.00,103.00"
29,"153.00,187.00"
23,"138.00,190.00;127.00,190.00"
