patch_id,keypoints
21,"117.00,121.00;138.00,135.00;116.00,139.00;127.00,137.00"
15,"94.00,136.00;105.00,137.00"
8,"40.00,88.00;53.00,81.00;68.00,81.00;68.00,90.00;53.00,90.00"
14,"82.00,87.00"
26,"148.00,87.00;163.00,81.00;177.00,82.00;177.00,90.00;163.00,90.00"
32,"189.00,88.00"
10,"65.00,163.00"
28,"167.00,160.00;148.00,155.00;149.00,178.00"
22,"116.00,159.00;116.00,154.00;129.00,152.00;130.00,184.00"
20,"117.00,81.00;117.00,94.00;117.00,108.00"
16,"84.00,156.00;104.00,152.00"
23,"116.00,186.00"
