patch_id,keypoints
15,"106.00,131.00;87.00,142.00;107.00,114.00;97.00,145.00"
21,"127.00,144.00;117.00,146.00"
8,"42.00,91.00;55.00,84.00;70.00,83.00;69.00,93.00;55.00,94.00"
14,"82.00,91.00;109.00,85.00;108.00,100.00"
20,"138.00,90.00"
26,"180.00,89.00;152.00,81.00;167.00,82.00;168.00,92.00;153.00,92.00"
10,"68.00,171.00"
28,"151.00,172.00"
16,"106.00,170.00;107.00,148.00;82.00,164.00;96.00,160.00;106.00,162.00;106.00,184.00"
22,"117.00,160.00;133.00,165.00;133.00,180.00;118.00,183.00"
