patch_id,keypoints
21,"126.00,131.00;125.00,117.00"
15,"105.00,146.00"
22,"142.00,148.00;124.00,180.00;114.00,149.00;124.00,151.00;133.00,150.00;113.00,170.00;124.00,172.00;134.00,170.00"
8,"53.00,92.00;67.00,86.00;66.00,97.00"
14,"95.00,95.00;82.00,85.00;81.00,97.00"
26,"152.00,95.00;166.00,86.00;181.00,86.00;181.00,98.00;166.00,97.00"
32,"193.00,93.00"
16,"79.00,178.00;97.00,173.00"
28,"166.00,177.00;149.00,173.00"
20,"125.00,89.00;125.00,103.00"
29,"150.00,185.00"
23,"136.00,187.00;124.00,188.00"
