patch_id,keypoints
15,"102.00,127.00;87.00,143.00;104.00,112.00;97.00,146.00"
21,"130.00,145.00;118.00,146.00"
8,"42.00,80.00;55.00,74.00;69.00,74.00;67.00,86.00;53.00,85.00"
14,"82.00,84.00;107.00,83.00;106.00,98.00"
20,"142.00,85.00"
32,"186.00,82.00"
16,"76.00,169.00;110.00,175.00;107.00,148.00;87.00,167.00;100.00,165.00;110.00,168.00"
28,"159.00,169.00"
26,"155.00,76.00;171.00,76.00;172.00,87.00;156.00,87.00"
22,"119.00,166.00;138.00,168.00;141.00,180.00"
23,"123.00,185.00;113.00,186.00"
