patch_id,keypoints
21,"134.00,131.00;134.00,114.00;119.00,143.00;132.00,147.00;145.00,144.00"
15,"107.00,139.00"
27,"156.00,140.00"
8,"56.00,83.00;70.00,78.00;69.00,87.00"
14,"98.00,85.00;84.00,78.00;84.00,88.00"
26,"159.00,86.00;172.00,78.00;173.00,88.00"
32,"199.00,85.00;186.00,79.00;187.00,88.00"
16,"76.00,166.00;98.00,163.00"
28,"175.00,169.00;157.00,164.00;157.00,177.00"
22,"130.00,171.00;118.00,161.00;130.00,164.00;141.00,161.00;141.00,181.00;129.00,181.00"
20,"132.00,82.00;133.00,98.00"
